tmin,tmean,tmax
1.655606765519254786e+00,5.679385476478874040e+00,9.033203894809920698e+00
4.118989331276354804e-01,1.327562106196385816e+00,1.474540502899884142e+00
4.962140264453773320e+00,5.523496855539596240e+00,6.327256410273003340e+00
-3.045157653739463122e+00,-1.853856283002531580e+00,2.341360399653218405e+00
-1.856808820672477101e+00,2.663552734373856534e+00,2.813109413610822340e+00
7.201935391886972404e+00,1.032267902443378205e+01,1.289465589815973878e+01
7.013229102108528679e+00,7.058680999611643081e+00,1.152335069571817527e+01
-7.018949285365807533e-01,1.843972243803679856e+00,5.751460653721330196e+00
3.447583028443614417e+00,3.895204810895754655e+00,6.614043003585919678e+00
-1.080570162460064765e+00,2.307888385035307799e+00,7.266415095497510634e+00
-1.659435991005521416e+00,5.780970880067917150e-01,1.124849194863704938e+00
-1.466080672975125232e+00,3.024588617023384884e+00,5.722892794959040685e+00
4.933381583631701872e-01,5.032749784323710784e+00,8.692886129928721672e+00
1.766612724017477376e+00,5.084864833057619826e+00,9.423056264031522744e+00
-3.854514190490948344e+00,3.098171018914035457e-01,1.603109538737107265e+00
2.656992408873165790e+00,3.634831439927002972e+00,8.211968676609060935e+00
-5.872427423929790002e+00,-1.761550386229018272e+00,1.300380404840249415e+00
1.249540587396183344e+00,4.713962275314501404e+00,6.735797809753294452e+00
6.046700348995660335e+00,6.669164068510381682e+00,8.227987637399380105e+00
4.853709695896781362e+00,5.782543678397030540e+00,5.816804776249457021e+00
5.811842220258127689e+00,9.839922327342829789e+00,1.297613691050544915e+01
-6.047464972168919317e+00,-2.488614762760670729e+00,-1.651055267624283340e+00
2.131474011722091166e+00,5.401560007289169185e+00,5.756340214018975665e+00
5.623941498523158167e+00,7.554382593585326156e+00,1.092658644176572480e+01
8.889695574275043199e+00,1.266721156795344605e+01,1.339607960794637442e+01
5.165839485842871781e+00,6.858593573280853839e+00,1.185198354770162688e+01
1.586290550617643458e+00,4.901961298980143766e+00,7.553178345471822652e+00
5.847989816723647927e+00,9.908278729494782056e+00,1.141984359659470805e+01
-2.204148956980267471e-01,2.356664434376234851e+00,5.773996427877433391e+00
8.227632692589516239e+00,8.474916857772383239e+00,1.015171257104345770e+01
1.398588886744579973e+01,1.509037270180171042e+01,1.593452620690051091e+01
5.001751888433970450e+00,7.719730383449734390e+00,1.069603585994818573e+01
2.536235500485376271e+00,7.050341238519720832e+00,1.159357833893436052e+01
1.807570568036613423e+00,5.013090626275283235e+00,5.354724587254950485e+00
1.076909648322371105e+01,1.078078625824963410e+01,1.327947836380009683e+01
6.716034053023447470e-01,3.169487760777570884e+00,7.603809549048057725e+00
6.719303667385334577e-01,4.255513530758705087e+00,6.313237906859798798e+00
2.944980533117270927e+00,4.595610072625534670e+00,4.825344382408960797e+00
4.677201596517228666e+00,9.300742742209655134e+00,1.305528045724102348e+01
6.511644536995710997e-01,2.613291646820012026e+00,2.952478813260020374e+00
-1.063396381111398448e+00,3.663595192675039414e+00,8.431559207942090239e+00
8.659453304006376584e+00,9.231350382845704416e+00,1.376675802185782516e+01
7.142696760933160860e+00,1.057554860290911236e+01,1.428001445107389777e+01
6.169447341576864474e+00,8.344358914973941665e+00,1.044750659425626083e+01
1.045952767649136739e+01,1.220429394829512404e+01,1.431131545572304375e+01
7.602613411364516516e+00,1.049090246931794113e+01,1.143815564587245248e+01
1.795280598103986769e+00,4.861476443417283910e+00,5.741692980531307278e+00
5.594626510935388986e+00,6.545237952275837934e+00,9.308046458035914128e+00
5.341388956389692133e+00,6.351668855043496542e+00,9.704875306810526681e+00
7.164596131704117354e+00,1.013570321910094307e+01,1.462048432930880537e+01
-1.909862800754282830e-01,4.542221835817107589e+00,4.603498223475619433e+00
5.394170766928303884e+00,7.343781171938940311e+00,1.214516739911728038e+01
1.045209394746568066e+01,1.130710062629389867e+01,1.501024760754429721e+01
6.799998011116123564e+00,1.070353307092430839e+01,1.360864532938000337e+01
5.934473855206322312e+00,8.485506696350469724e+00,8.507421531319167229e+00
2.233151866154561738e+00,6.154730689907329300e+00,1.097996080949186748e+01
4.832352519214586195e+00,8.612163408963942501e+00,1.058342971169504487e+01
3.400861852059782198e+00,5.510169984833527934e+00,6.862651625921882825e+00
1.069888397386757006e+00,4.059933090322981997e+00,7.260179745229850212e+00
9.559254309271278061e+00,1.036403039693174222e+01,1.290378031571606954e+01
9.161999365622765623e+00,1.138797030719469205e+01,1.565952751785811969e+01
5.670964635718995339e+00,9.403441041654074795e+00,1.238487088908241418e+01
9.946133411277404690e+00,1.277059540720740571e+01,1.658252640229594377e+01
2.362295800461849282e+00,6.817762790693297603e+00,8.889129876893044013e+00
7.891637733768589236e+00,9.447902121990200186e+00,1.141033267174190513e+01
4.531295277934546561e+00,7.617529842524773720e+00,1.164864196653823214e+01
1.070289722037941438e+01,1.251767371589619238e+01,1.374254295109714441e+01
4.895197566301579428e+00,8.561225745301060286e+00,9.962660201544437655e+00
3.006860986520573320e+00,6.590368067321269230e+00,9.270013852894351203e+00
8.215896449059762574e+00,1.098831141079692664e+01,1.375167548819942276e+01
8.899280907369959692e+00,1.218882631020738749e+01,1.584196871243921834e+01
1.746461919177885846e+01,2.085867322166075866e+01,2.091187981623578196e+01
3.083943311585152447e+00,6.440140707261977404e+00,1.079270290668459253e+01
2.124832420705023761e+00,5.433746034103247524e+00,9.269919537800394238e+00
8.687105762254958563e+00,1.052536655005128274e+01,1.533947621779271842e+01
4.310462625404808179e+00,7.726651564625170110e+00,8.849113069529881415e+00
7.078527699270340534e+00,8.352265530387306569e+00,9.429284247794027962e+00
8.625179733416960204e+00,1.094063316862091106e+01,1.190575030968796177e+01
5.463132471677739410e+00,9.185405654186682867e+00,9.234588660512182301e+00
1.076358500965429776e+01,1.209490494759294421e+01,1.243434492107445877e+01
7.792997524766226647e+00,9.474922816443291040e+00,9.518073440183497880e+00
8.219785717318451645e+00,1.129821076208671826e+01,1.307096989969000056e+01
7.823686647241556713e+00,9.651343405094415573e+00,1.187133747163046493e+01
2.491660013485133440e+00,6.748074914509427202e+00,7.678791479217283111e+00
4.434500021438841699e+00,8.933373971909404077e+00,1.344028150283055467e+01
6.559107244880539866e+00,1.002396072274534866e+01,1.473948478076033908e+01
1.085881776417896383e+01,1.117988921254619328e+01,1.324385255839290032e+01
5.820689504413602222e+00,6.228633048680114470e+00,6.269606579343567354e+00
6.459700913209113438e+00,1.133189060129634029e+01,1.241286875821430513e+01
7.210523473419344853e+00,7.906387328224040445e+00,8.459507830852905030e+00
9.407482130394685171e+00,1.241276454230604998e+01,1.507134198917617240e+01
1.131652415682057367e+01,1.170054178205453610e+01,1.450196963321450383e+01
7.463107247993175264e+00,9.120081153685134723e+00,1.264840528976348999e+01
8.644693761066353233e+00,8.770026972256166786e+00,1.011621776939539963e+01
5.888734999712254670e+00,8.626438850386934476e+00,1.086693756229294472e+01
8.322850417084056929e+00,1.017843734933996735e+01,1.513508542976119031e+01
1.129395820993013899e+01,1.508081335367289100e+01,1.782040694883350085e+01
3.630578635041669777e+00,5.952163554070606821e+00,5.986780281310475793e+00
1.073134031739475347e+01,1.467551017441831362e+01,1.499175506970605376e+01
6.631530187751410566e+00,1.017963477644168435e+01,1.445626556315782452e+01
1.330470253604804043e+01,1.476351613127496698e+01,1.607443572185895775e+01
1.462495382086673601e+01,1.904070155795596264e+01,2.238279957701298883e+01
4.645173455504396642e+00,6.683876381809568556e+00,7.435391522702119005e+00
9.963627908710588343e+00,1.120531438305902228e+01,1.296208970912745606e+01
2.729337034478497515e+00,3.071976396852537761e+00,5.718697378260571895e+00
4.600037743878195862e+00,8.439054573321609354e+00,1.184246110439994126e+01
3.404280100961234012e+00,7.969184295559984754e+00,8.784723358885765165e+00
1.002675416447244849e+01,1.360022274904845574e+01,1.754471170160238813e+01
1.073758232060428242e+01,1.373184490536479530e+01,1.527920523633258654e+01
4.235152458157958044e+00,7.593384471318675111e+00,1.087727651900903680e+01
1.073526823737379488e+01,1.338625136565328866e+01,1.401998098085246980e+01
7.650756896638283955e+00,1.150699540867520732e+01,1.412570719025447197e+01
2.183650512196186888e+00,4.055975394948934998e+00,7.431778481306864137e+00
-9.970459639433491006e-01,3.654170881106148627e+00,7.838524941506985755e+00
1.280042020766851962e+01,1.346417866739371760e+01,1.588340334508882634e+01
5.283798271457525786e+00,6.224151587998416169e+00,8.010765171816096597e+00
7.408607628427376746e+00,7.925366885999719280e+00,1.090014269140754699e+01
7.197104875354738418e-01,2.485156771776774853e+00,5.437880701302596265e+00
4.137241591244664285e+00,8.351960977675073394e+00,1.216132565529722243e+01
6.186593832523512582e+00,8.317599157202792526e+00,9.224735020212754932e+00
7.289761726651943441e+00,9.945456692621149841e+00,1.218243439355753921e+01
2.244551128057636014e+00,6.912835342668716798e+00,1.176919941087172106e+01
1.057685687985649992e-01,4.734800954995716182e+00,5.256255296252469122e+00
6.931111444305660285e+00,1.077997334757879422e+01,1.219902204780666644e+01
-1.477066238557092515e+00,2.454985632171757359e+00,5.324791985162111274e+00
3.474030057404566829e+00,4.131717808480492415e+00,8.118134279478663728e+00
7.709446894823358321e+00,1.027838137863080625e+01,1.212898925177519160e+01
4.225583150865970694e+00,5.140321650969847056e+00,6.245399025335863108e+00
4.703404059388153868e+00,7.945291025025191800e+00,1.181882036509101042e+01
8.748116735419582568e+00,1.117780015608008881e+01,1.168055897545049504e+01
5.084301760212612820e-01,4.977007438342805123e+00,7.513588412203219491e+00
3.662572071886919911e+00,3.801670411654280102e+00,4.786617579118932930e+00
4.911079734568816413e+00,7.009428204378592930e+00,1.110477956145123812e+01
2.996548095951697466e+00,6.108265280412262577e+00,6.398445034666311315e+00
3.649948173232483217e+00,7.095132059671843905e+00,8.111964104648077267e+00
4.541640288504238399e+00,6.566538057556002173e+00,6.802942531875627807e+00
3.426899812966458292e+00,8.383198752475912841e+00,1.187912027674502546e+01
2.938038991415700352e+00,4.522201273110501241e+00,6.188751011165440019e+00
2.493554707120614111e+00,6.605788361040412227e+00,9.480741204710167125e+00
1.031753711012795449e+00,4.198670069413676487e+00,6.339935050650415072e+00
-2.654518946406263069e+00,6.690570297248257248e-01,5.194513270135133531e+00
-2.620053409657864485e+00,2.144633733486791094e+00,2.699395730274353422e+00
6.621640350377161255e+00,6.871825556545140934e+00,9.214612991922434659e+00
8.491858764392499204e-01,3.560464573683419065e+00,8.117911006198733403e+00
3.509078719789003209e+00,4.633255410199769386e+00,6.442891551742262024e+00
7.349018921501778934e+00,9.948910239675159417e+00,1.260035140344754723e+01
-8.628480102355373660e-01,-7.971860479205306049e-01,2.029923202243918645e+00
9.338235910501907711e+00,1.278805251223168149e+01,1.520888387569717892e+01
9.127809402099941849e+00,9.977027013638959829e+00,1.255645679247380286e+01
6.943377147055500132e+00,8.941529027461518453e+00,1.035295611153611084e+01
5.033055826484860162e+00,5.386494068727268214e+00,9.027593903581236034e+00
2.310848698511216437e+00,3.823575055508475096e+00,6.541506277410138459e+00
-6.201714521175722972e-01,2.388200718820061130e+00,3.635037347892976722e+00
1.953143294914265304e+00,3.902866951107287985e+00,6.775962047467650962e+00
6.287296078497934815e+00,6.591822479049914918e+00,1.135873906177043935e+01
-3.017751771790830428e+00,8.893716622623308865e-01,1.902311988033640766e+00
8.574038260911435172e-01,1.400407245572333537e+00,2.505744512202288554e+00
5.987414905721556657e+00,9.831963124607836946e+00,1.026885888001536529e+01
4.931281031984928731e+00,6.500896765799780042e+00,1.089672373538669703e+01
-1.254460066972890253e+00,2.126143110800696068e+00,6.685524946524763479e+00
-3.131517446909719560e+00,1.745529927079997767e+00,2.591886929320968758e+00
-3.675768944808866845e+00,3.990780371544091487e-01,4.402910913510966751e+00
2.092906817588371826e+00,2.333628923237130781e+00,3.792701882941921454e+00
4.341193681601345666e+00,5.602018718243124695e+00,1.027441815313110851e+01
-1.394510496981791636e+00,1.954375898451961913e+00,3.184045730660943097e+00
8.806898827444122890e-01,1.656992546099686159e+00,3.507348271414236329e+00
-5.307472731090330242e-01,4.253829666324580927e+00,6.035963163611767435e+00
-3.006209469928506905e-01,4.420114351411432274e+00,8.102495013227970944e+00
-3.576829666528644758e-01,2.150808678282889019e+00,3.141576583670408152e+00
1.721061044675186169e-01,8.520721149933856431e-01,3.946693488852688780e+00
-3.730512867111509312e+00,-2.676748435024179695e+00,-1.927244052774574001e+00
4.300235217085902839e+00,5.227440437556280628e+00,9.788617449291679762e+00
3.073556540831918760e+00,3.961301148830922436e+00,7.583665866158726843e+00
-2.304931023314603866e+00,-3.435455402669913560e-01,-1.327473398238983027e-01
-4.395620940855570424e+00,-7.118996272830646621e-01,4.046238281091263822e+00
7.120260222637160297e-01,4.760548332115342340e+00,5.138417934099633655e+00
-4.272815459032139884e+00,1.626695675753748738e-01,2.636387964409415918e+00
-2.797570297719042642e+00,1.071158633081657374e+00,5.521209148347033135e+00
-7.380861131645913176e+00,-4.496540097263795666e+00,-3.143913974663434807e+00
-2.978353732560190981e+00,-4.904887301219006401e-01,1.881273033138141315e+00
4.612622906220568808e+00,5.100655291007063497e+00,9.365379805253859047e+00
-7.405453133426694201e+00,-4.590169000500936569e+00,-3.441776853830129212e+00
-2.358748652015646208e+00,-7.056837894009917456e-01,-2.219678864216148018e-01
-2.852096509929034962e+00,1.421674337059977145e+00,4.805544672605098100e+00
-1.481769848827402702e+00,1.033542569415238921e+00,2.842635914127065178e+00
2.764195986247846015e+00,3.748350653861920456e+00,7.859663810247575100e+00
-6.927028477953075303e+00,-5.000257072411211645e+00,-2.478467849024733383e+00
1.295559626044179513e+00,1.944537788990531535e+00,4.932865511318879292e+00
9.114639394012518103e-01,9.465400420401897108e-01,3.626901211612615139e+00
-3.980657618846496604e+00,2.068296333431149936e-01,9.198654095175271550e-01
-7.247717258822166997e+00,-6.316502944687496068e+00,-3.522098222180630067e+00
-9.273990080336553810e-01,2.786876070844866771e+00,3.171025144479912239e+00
-6.559086971784086728e+00,-3.821434757774549329e+00,-3.600682308292155298e+00
-9.951125154418852148e+00,-7.853729094842195835e+00,-5.628286140031674378e+00
-5.366057697644522229e+00,-3.051435122353530094e+00,-2.959099593295040798e+00
-5.079962246487060185e+00,-4.710714330954051121e+00,-5.577146166661881566e-01
-7.413494829634336369e+00,-2.539284109436983794e+00,-1.220645774332120181e+00
-5.663319345941281391e+00,-2.357297676590513813e+00,-2.056790277443420134e+00
-1.585134051270739697e+00,5.610262907611680561e-01,2.176967762846804266e+00
-4.117710005675260021e+00,-9.747361937683947097e-01,2.855723026807574616e+00
-3.481908122220089830e+00,-2.563927469057054598e+00,8.537951261962768434e-01
-8.912224937335617270e+00,-4.252291824746797566e+00,-3.347368446374785478e-01
-7.733103064713038322e+00,-3.763892775438943961e+00,-2.902935109599501295e+00
-9.989893545403495168e+00,-5.726095433268397095e+00,-5.207119801474087595e+00
-8.795491771660586267e+00,-5.997551846956467259e+00,-4.535927132518349225e+00
-5.339332484890055852e+00,-2.617024631280677749e+00,2.330526068291629560e+00
-8.058430969374335007e+00,-3.905677171057195807e+00,-3.748266075945829723e+00
-8.071232008642168054e+00,-3.794156056507837604e+00,3.344409153570673254e-01
-6.991185002300612794e+00,-3.664781131266756198e+00,-2.915427225694996682e+00
-4.674961081084655135e+00,-1.722202816108126644e+00,1.320603939065776000e+00
-2.690052735286546426e+00,-2.584250889329581025e+00,-1.377895927039530122e+00
-4.737256197687500503e+00,-2.823327543206212376e+00,1.352909377273181057e+00
-6.707826654821255730e+00,-5.176461648844777663e+00,-2.748086504119383378e+00
-1.001698660063191326e+01,-7.441388281925069847e+00,-5.155053353485428147e+00
-1.064192457924187529e+01,-9.720355323706669992e+00,-9.359962579251977388e+00
-1.988838642489869191e+00,-1.486904712445400456e+00,1.138853278518900947e+00
-3.856603866632331012e+00,-3.400857230649270146e+00,-4.793938800816941459e-01
-9.658075023531921488e+00,-6.053147543391188101e+00,-3.883505606150212230e+00
